,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
280,51049930100,2478,61861,3237,0.05232699115759525,2363.5,641.3,232.0
281,51049930200,1485,63139,3135,0.04965235432933686,2461.3,492.6,180.7
282,51051040100,1746,41426,2165,0.05226186452952252,2026.9,57.8,80.8
283,51051040200,1039,46290,2442,0.05275437459494491,2231.2,103.5,106.9
284,51051040300,1865,46495,2524,0.0542854070330143,2333.8,86.9,103.7
285,51051040400,1191,46268,2283,0.04934295841618397,2067.8,109.5,105.4
286,51053840100,2212,68609,3128,0.045591686221924235,2237.7,763.2,127.3
287,51053840200,1719,66130,2680,0.04052623620142144,2114.8,452.4,113.1
288,51053840300,2439,65366,2526,0.03864394333445522,2134.9,320.3,70.9
289,51053840400,200,64834,3078,0.04747509023043465,2276.3,555.7,246.3
290,51053840500,1341,53320,2493,0.04675543885971493,2100.5,305.4,87.4
291,51053840600,2480,81386,3159,0.03881502961197258,2247.0,774.3,137.6
292,51057950600,1504,65359,2977,0.04554843250355728,2111.9,693.4,171.7
293,51057950700,1640,52435,2620,0.049966625345666066,2245.6,278.4,96.4
294,51057950800,1319,70245,3569,0.050807886682326144,3067.4,316.2,185.1
295,51059415100,1247,184639,2508,0.013583262474341823,1632.1,757.5,118.1
296,51059415200,1733,112765,1368,0.012131423757371525,1027.8,312.6,28.0
297,51059415300,1416,123796,1996,0.016123299621958707,1307.1,660.3,28.7
298,51059415401,1847,91976,1754,0.01907019222405845,1380.0,340.2,34.3
299,51059415402,1160,162994,2124,0.013031154521025315,1432.9,630.3,60.6
300,51059415500,2257,136166,1886,0.013850741007299914,1310.2,544.1,31.4
301,51059415600,1044,204086,2424,0.01187734582479935,1573.0,760.6,90.8
302,51059415700,1267,216672,2424,0.011187416925121842,1548.2,846.4,29.6
303,51059415800,1681,194439,2304,0.011849474642432845,1463.8,825.6,14.0
304,51059415900,1150,209804,2531,0.012063640350040991,1621.1,752.4,157.7
305,51059416000,1924,138785,2356,0.016975897971682818,1576.3,549.5,229.9
306,51059416100,1397,194531,2451,0.012599534264461705,1612.4,691.1,147.5
307,51059416200,1376,85097,1853,0.02177515071036582,1335.6,480.6,36.8
308,51059416300,756,177887,3564,0.020035190879603343,2166.9,1106.9,290.6
309,51059420100,1131,139970,2335,0.016682146174180183,1562.3,754.8,18.3
310,51059420201,1267,156854,2017,0.012859091894373112,1585.9,421.8,8.9
311,51059420202,1130,108261,1329,0.012275888824230332,838.7,486.9,2.9
312,51059420203,968,174662,2303,0.013185466787280576,1540.3,612.9,150.0
313,51059420300,1932,169677,2421,0.014268286214395586,1675.9,670.6,75.0
314,51059420400,1912,98223,1120,0.011402624639850137,964.3,150.8,4.8
315,51059420501,1059,113068,1018,0.009003431563307036,1000.8,16.9,0.1
316,51059420502,964,102903,1226,0.011914132726937018,1054.3,169.7,1.6
317,51059420503,1500,103223,1341,0.012991290700715925,1099.6,236.9,4.1
318,51059420600,1767,122065,1675,0.01372219719002171,1200.1,456.4,18.7
319,51059420700,1379,169402,2372,0.014002195959906023,1575.3,765.0,31.6
320,51059420800,1130,165086,2493,0.015101219970197352,1644.8,802.9,45.0
321,51059421001,940,131177,1943,0.014812047843753097,1496.5,425.2,21.5
322,51059421002,1910,119387,1731,0.014499066062469113,1162.6,533.7,34.7
323,51059421101,2023,140246,1830,0.013048500491992642,1419.0,406.4,4.9
324,51059421102,1452,138628,1715,0.012371238133710362,1226.3,469.8,19.0
325,51059421103,1953,158728,2014,0.012688372561866841,1455.2,527.9,31.0
326,51059421200,681,172022,2248,0.013068095941216822,1407.2,827.9,13.0
327,51059421300,1418,172602,2176,0.012607038157147657,1533.6,621.4,21.1
328,51059421400,2869,84805,1538,0.018135723129532457,1189.0,266.6,82.7
329,51059421500,2245,67804,1782,0.02628163530175211,1192.2,581.4,8.7
330,51059421600,2294,58695,1464,0.02494249936110401,1319.8,128.5,16.1
331,51059421701,1394,78204,1764,0.022556390977443608,1457.7,279.3,26.9
332,51059421702,1187,120603,2521,0.02090329427957845,1758.4,746.1,16.1
333,51059421800,2180,83318,1937,0.02324827768309369,1566.8,327.3,42.5
334,51059421900,710,75833,1646,0.021705589914680943,1333.2,287.8,25.1
335,51059422000,1314,154714,1988,0.012849515880915754,1419.6,519.2,48.9
336,51059422101,2459,125843,2043,0.0162345144346527,1494.1,524.8,24.6
337,51059422102,2072,117601,2036,0.017312777952568432,1644.7,357.3,34.5
338,51059422201,1064,193551,2602,0.013443485179616741,1593.9,995.8,12.6
339,51059422202,2168,121493,2085,0.017161482554550467,1425.1,639.6,20.2
340,51059422301,1324,115380,1750,0.01516727335760097,1250.4,460.0,39.5
341,51059422302,2614,122604,1610,0.013131708590258067,1214.6,380.0,15.5
342,51059422401,1209,117076,1469,0.012547405104376644,1159.3,306.1,3.2
343,51059422402,2070,137996,1705,0.012355430592191078,1258.3,441.5,5.3
344,51059422403,999,194203,2317,0.011930814663007265,1496.7,781.0,39.0
345,51059430101,1463,186367,2318,0.012437824292927396,1551.5,719.7,46.6
346,51059430102,992,139323,2045,0.014678122061684,1750.2,265.0,29.7
347,51059430201,1385,154512,2018,0.013060474267370819,1707.9,299.8,10.7
348,51059430202,1637,168889,2122,0.012564465418114857,1508.7,586.6,26.4
349,51059430203,872,150751,2075,0.01376441947317099,1505.0,555.0,15.3
350,51059430400,2267,144056,2177,0.015112178597212195,1419.2,748.8,8.7
351,51059430500,553,155469,2301,0.014800378210447098,1605.1,674.9,20.9
352,51059430600,1757,106182,2159,0.020333013128402178,1413.8,732.0,13.3
353,51059430700,881,129248,2235,0.017292337212181232,1429.7,781.1,24.1
354,51059430801,1577,147691,2029,0.013738142473136481,1353.9,665.3,9.7
355,51059430802,1958,111788,1558,0.013937095215944465,1116.5,419.8,21.4
