,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
175,PA,OWNER,1940-59,10-19 UNIT,NONE,400%+,1.687,0.0,0.0,0.0,0.0,
176,PA,OWNER,1940-59,10-19 UNIT,FUEL OIL,0-100%,5.217,0.0,0.0,0.0,0.0,
177,PA,OWNER,1940-59,10-19 UNIT,FUEL OIL,100-150%,4.247,0.0,0.0,0.0,0.0,
178,PA,OWNER,1940-59,10-19 UNIT,FUEL OIL,150-200%,2.401,0.0,0.0,0.0,0.0,
179,PA,OWNER,1940-59,10-19 UNIT,FUEL OIL,200-400%,20.654,57068.96,1728.16,0.0,0.0,3.0300000000000002
180,PA,OWNER,1940-59,10-19 UNIT,FUEL OIL,400%+,6.547,0.0,0.0,0.0,0.0,
181,PA,OWNER,1940-59,2 UNIT,BOTTLED GAS,0-100%,12.948,7804.24,0.0,0.0,0.0,0.0
182,PA,OWNER,1940-59,2 UNIT,BOTTLED GAS,100-150%,1.095,0.0,0.0,0.0,0.0,
183,PA,OWNER,1940-59,2 UNIT,BOTTLED GAS,150-200%,1.954,0.0,0.0,0.0,0.0,
184,PA,OWNER,1940-59,2 UNIT,BOTTLED GAS,200-400%,8.794,0.0,0.0,0.0,0.0,
185,PA,OWNER,1940-59,2 UNIT,BOTTLED GAS,400%+,28.088,82331.28,438.69,469.64,1229.61,2.6
186,PA,OWNER,1940-59,2 UNIT,ELECTRICITY,0-100%,104.335,6701.88,897.14,3.38,57.83,14.299999999999999
187,PA,OWNER,1940-59,2 UNIT,ELECTRICITY,100-150%,39.443,11266.26,868.62,0.0,0.0,7.71
188,PA,OWNER,1940-59,2 UNIT,ELECTRICITY,150-200%,32.775,9449.84,731.27,9.12,0.0,7.829999999999999
189,PA,OWNER,1940-59,2 UNIT,ELECTRICITY,200-400%,162.5,28500.66,1443.12,92.25,0.58,5.390000000000001
190,PA,OWNER,1940-59,2 UNIT,ELECTRICITY,400%+,122.281,21858.63,549.68,19.75,95.14,3.04
191,PA,OWNER,1940-59,2 UNIT,OTHER,0-100%,1.55,1172.3,0.0,0.0,0.0,0.0
192,PA,OWNER,1940-59,2 UNIT,OTHER,100-150%,7.16,24879.19,0.0,0.0,0.0,0.0
193,PA,OWNER,1940-59,2 UNIT,OTHER,150-200%,3.863,0.0,0.0,0.0,0.0,
194,PA,OWNER,1940-59,2 UNIT,OTHER,200-400%,7.202,0.0,0.0,0.0,0.0,
195,PA,OWNER,1940-59,2 UNIT,OTHER,400%+,10.001,11404.72,506.78,0.0,0.0,4.44
196,PA,OWNER,1940-59,2 UNIT,SOLAR,0-100%,0.09,0.0,0.0,0.0,0.0,
197,PA,OWNER,1940-59,2 UNIT,SOLAR,100-150%,0.028,0.0,0.0,0.0,0.0,
198,PA,OWNER,1940-59,2 UNIT,SOLAR,150-200%,0.013,0.0,0.0,0.0,0.0,
199,PA,OWNER,1940-59,2 UNIT,SOLAR,200-400%,0.093,0.0,0.0,0.0,0.0,
200,PA,OWNER,1940-59,2 UNIT,SOLAR,400%+,0.155,0.0,0.0,0.0,0.0,
201,PA,OWNER,1940-59,2 UNIT,UTILITY GAS,0-100%,333.548,4870.88,634.04,813.23,0.0,29.709999999999997
202,PA,OWNER,1940-59,2 UNIT,UTILITY GAS,100-150%,365.404,16730.64,888.9,764.5,0.0,9.879999999999999
203,PA,OWNER,1940-59,2 UNIT,UTILITY GAS,150-200%,464.15,24853.33,1023.6,739.36,10.13,7.13
204,PA,OWNER,1940-59,2 UNIT,UTILITY GAS,200-400%,1188.73,42593.95,846.0,798.44,86.63,4.06
205,PA,OWNER,1940-59,2 UNIT,UTILITY GAS,400%+,1775.276,96033.62,947.57,1059.65,17.48,2.11
206,PA,OWNER,1940-59,2 UNIT,WOOD,0-100%,4.404,2682.43,0.0,0.0,23.03,0.86
207,PA,OWNER,1940-59,2 UNIT,WOOD,100-150%,2.59,0.0,0.0,0.0,0.0,
208,PA,OWNER,1940-59,2 UNIT,WOOD,150-200%,1.732,955.14,9.84,0.0,26.16,3.7699999999999996
209,PA,OWNER,1940-59,2 UNIT,WOOD,200-400%,12.333,18030.0,185.1,0.0,493.03,3.7600000000000002
210,PA,OWNER,1940-59,2 UNIT,WOOD,400%+,7.81,55134.76,1406.99,62.47,1723.29,5.79
211,PA,OWNER,1940-59,2 UNIT,COAL,0-100%,0.527,0.0,0.0,0.0,0.0,
212,PA,OWNER,1940-59,2 UNIT,COAL,100-150%,0.808,4067.69,206.42,355.99,37.92,14.760000000000002
213,PA,OWNER,1940-59,2 UNIT,COAL,150-200%,1.279,11973.4,607.6,1047.88,111.63,14.760000000000002
214,PA,OWNER,1940-59,2 UNIT,COAL,200-400%,2.349,0.0,0.0,0.0,0.0,
215,PA,OWNER,1940-59,2 UNIT,COAL,400%+,9.331,0.0,0.0,0.0,0.0,
216,PA,OWNER,1940-59,2 UNIT,NONE,0-100%,1.532,10472.86,0.0,0.0,2449.25,23.39
217,PA,OWNER,1940-59,2 UNIT,NONE,100-150%,2.155,9949.79,0.0,0.0,2326.92,23.39
218,PA,OWNER,1940-59,2 UNIT,NONE,150-200%,0.447,0.0,0.0,0.0,0.0,
219,PA,OWNER,1940-59,2 UNIT,NONE,200-400%,2.033,0.0,0.0,0.0,0.0,
220,PA,OWNER,1940-59,2 UNIT,NONE,400%+,1.762,0.0,0.0,0.0,0.0,
221,PA,OWNER,1940-59,2 UNIT,FUEL OIL,0-100%,41.797,639.17,77.49,17.9,58.18,24.03
