,Operator ID,Operator Name,Operator Type,State,2010 - Main Miles Built,2011 - Main Miles Built,2012 - Main Miles Built,2013 - Main Miles Built,2014 - Main Miles Built,2015 - Main Miles Built,2016 - Main Miles Built,2017 - Main Miles Built,2018 - Main Miles Built,2019 - Main Miles Built,2020 - Main Miles Built
931,6920,"ENTERGY LOUISIANA, LLC",Investor Owned,LA,8,8,14,17,19,23,32,42,37,38,27
932,6864,"GRUVER, CITY OF",Municipal Owned,TX,0,0,0,1,0,0,0,0,0,1,0
933,6850,"GULF BREEZE, CITY OF",Municipal Owned,FL,0,0.72,11.831999999999999,1.3330000000000002,3.011000000000001,2.314,10.277999999999999,2.791000000000004,0.7069999999999936,0.46000000000000085,0.4
934,6840,"GUEYDAN MUNICIPAL PLANT, TOWN OF",Municipal Owned,LA,0,0,14,0,-14,0,0,0,0,0,0
935,6830,GREY FOREST UTILITIES,Municipal Owned,TX,1,9,6,15,8,10,11,10,7,11,10
936,6820,GREER COMMISSION OF PUBLIC WORKS,Municipal Owned,SC,2,2,3,4,8,10,10,13,13,14,4
937,6810,GREENWOOD COMMISSION OF PUBLIC WORKS,Municipal Owned,SC,2.94,6.59,6.030000000000001,7.76,9.740000000000002,7.3799999999999955,0.0,5.219999999999999,1.8500000000000014,1.990000000000002,5.73
938,6790,GREENVILLE UTILITIES COMMISSION,Municipal Owned,NC,5,2,4,4,3,1,5,3,0,29.36,7.63
939,6780,"GREENUP, VILLAGE OF",Municipal Owned,IL,0,0,0,0,1,0,0,0,0,0,0
940,6770,"GREENSBURG GAS & WATER, TOWN OF",Municipal Owned,LA,0,0,1,0,0,0,0,-1,0,0,0
941,6760,"GREENSBORO MUNICIPAL GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,1,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0
942,6740,GREEN CITY MUNICIPAL NATURAL GAS SYSTEM,Municipal Owned,MO,0,0,0,0.011,0.264,0.0,0.0,0.0,0.0,0.06899999999999995,0
943,6720,ATMOS ENERGY CORPORATION - COLORADO/KANSAS,Investor Owned,KS,12.93,15.34,21.779999999999998,47.84,27.120000000000005,37.55,37.650000000000006,31.73999999999998,40.870000000000005,138.45999999999998,32.9
944,6716,GREATER DICKSON GAS AUTHORITY,Municipal Owned,TN,14,3,8,16,7,19,20,14,11,9,2
945,6690,GREAT PLAINS NATURAL GAS CO,Investor Owned,ND,0.081,0.019000000000000003,4.12,3.9699999999999998,0.4640000000000004,0.8279999999999994,2.4080000000000013,-11.89,12.81,1.0099999999999998,0.2
946,6640,"GRAYVILLE GAS DEPT, CITY OF",Municipal Owned,IL,0,0,0,0,0,0.72,0.17000000000000004,0.57,0.0,0.0,0.16
947,6630,GRAYSVILLE MUNICIPAL GAS SYSTEM,Municipal Owned,AL,0,0,0,0,0,0,0,25.3,3.5,0.1999999999999993,1.83
948,6620,"GRAYSON UTILITIES COMMISSION, CITY OF",Municipal Owned,KY,2,2,0,0,0,0,0,0,0,0,0
949,6600,"GRANTVILLE GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,0,0,0,0,0,0,0,0,0
950,6590,GRANT CITY GAS CO,Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,0
951,6570,"GRANITE, TOWN OF",Municipal Owned,OK,17,0,-17,0,0,0,0,0,0,0,0
952,6560,GRANDVIEW MUNICIPAL GAS,Municipal Owned,IN,0,0,0,0,0,0,0,0.361,0.0,0.0,0
953,6550,"GRAND TOWER MUNICIPAL GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
954,6540,GRANDFALLS UTILITY SYSTEM,Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
955,6510,"GRAND ISLE, TOWN OF",Municipal Owned,LA,1,0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
956,6500,GRAND COUTEAU MUNICIPAL SYSTEM,Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
957,6490,"GRANBY GAS, CITY OF",Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,0
958,6484,GRAHAM COUNTY UTIL INC,Cooperative,AZ,4,0,1,1,2,1.2899999999999991,0.27000000000000135,1.299999999999999,0.2090000000000014,1.5309999999999988,2.69
959,6470,GRAETTINGER MUNICIPAL GAS SYSTEM,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
960,6460,"GORDO WATER GAS & SEWER BOARD, TOWN OF",Municipal Owned,AL,0,4,1,0,4.4,0.40000000000000036,0.7999999999999989,0.0,0.20000000000000107,0.0,0.26
961,6440,"GONZALES GAS CO, TOWN OF",Municipal Owned,LA,0,79,4,10,0,-1,0,-92,0,0.3,4.77
962,6430,"GOLDSMITH GAS DEPT, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
963,6410,GLOSTER MUNICIPAL GAS SYSTEM,Municipal Owned,MS,0,0,0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.75
964,6390,GILMORE CITY MUNICIPAL GAS SYSTEM INC,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
965,6370,GIBSON COUNTY UTIL DIST,Municipal Owned,TN,1,4,1,8,5,3,4,0,2,10,19
966,6330,"GEORGE WEST, CITY OF",Municipal Owned,TX,35,0,0,0,0,-35,0,0,0,0,0
967,6320,GENEVA COUNTY GAS DIST,Municipal Owned,AL,0,0,8,8,6,6,11,3.219999999999999,5.0,1.1000000000000014,2
968,6280,"GEFF MUNICIPAL GAS UTILITY, VILLAGE OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,0.017,0.0,0
969,6270,GEARY UTILITIES AUTH,Municipal Owned,OK,2.06,-2.06,0,5.6,1.7300000000000004,0.2999999999999998,1.3400000000000007,0.0,-0.009999999999999787,0.5399999999999991,0
970,6243,HAWAII GAS,Investor Owned,HI,3,9,3,0.4499999999999993,6.920000000000002,4.129999999999999,2.5,-7.5,2.1999999999999993,3.3000000000000007,3.2
971,6241,"WEST FELICIANA PARISH, GAS UTIL DIST # 1 OF",Municipal Owned,LA,0,0,2.46,0.0,7.930000000000001,0.0,4.029999999999999,0.1899999999999995,0.0,5.670000000000002,10.375
972,6240,"WASHINGTON PARISH, GAS UTIL DIST # 2 OF",Municipal Owned,LA,1.7,-1.7,0,7,1,0,0,0,-0.08000000000000007,-0.017999999999999794,0
973,6239,"POINTE COUPEE PARISH, GAS UTIL DIST # 2 OF",Municipal Owned,LA,0,0,0,0,0,0,0,3,0,0,0
974,6235,"VERNON PARISH, GAS UTIL DIST # 1 OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
975,6233,"LIVINGSTON PARISH - A, GAS UTIL DIST # 1 OF",Municipal Owned,LA,0,1,0,1,0,1,0.5,1.0,0.2699999999999996,0.2600000000000007,0
976,6232,"POINTE COUPEE PARISH, GAS UTIL DIST # 1 OF",Municipal Owned,LA,0,0,0,0,0,0,0,4.8,0.0,0.0,2.49
977,6226,"EAST FELICIANA PARISH, GAS UTIL DIST # 2 OF",Municipal Owned,LA,0,0,0,0,1,-1,0,0,2,0,0
978,6225,"EAST FELICIANA PARISH, GAS UTIL DIST # 1 OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
979,6219,"EAST BATON ROUGE PARISH, GAS UTIL DIST # 1 OF",Municipal Owned,LA,0,1,1,2,3,2,3,1.5,0.0,0.0,1
980,6141,NEW MEXICO GAS COMPANY,Investor Owned,NM,28.75,62.349999999999994,83.35,89.74900000000002,116.90899999999999,121.392,111.87,137.26,173.0,193.13,155.56
981,6110,"GARY, CITY OF",Municipal Owned,TX,4,1,1,3,0,3,0,0,0,0,3
982,6101,"GARRISON, CITY OF",Municipal Owned,TX,0,0,0.625,0.0,0.0,0.0,1.8130000000000002,0.0,0.006999999999999673,0.0,0
983,6100,"GARNETT MUNICIPAL SYSTEM, CITY OF",Municipal Owned,KS,1,0,0,0,0,0,0,0,0,0,0
984,6080,"GARDEN PLAIN GAS SYSTEM, CITY OF",Municipal Owned,KS,0,0,0,0,0,0.75,0.0,0.0,0.0,0.0,0
985,6040,GALLATIN NATURAL GAS SYSTEM,Municipal Owned,TN,2,2,3,3.9000000000000004,1.1999999999999993,6.1,6.900000000000002,4.699999999999999,5.4999999999999964,5.400000000000006,6.1
986,6035,"GALLAWAY GAS DEPT, CITY OF",Municipal Owned,TN,0,11,0,0,0,0,-11,0,0,0,0
987,6030,GAINESVILLE REGIONAL UTIL GAS DEPT,Municipal Owned,FL,2,10,4,5,17,17,6,1,8,11,0
988,5700,FULTONDALE GAS BOARD,Municipal Owned,AL,4,5,7,3,3,4,3,3,2,2,38
989,5690,FULTON MUNICIPAL GAS SYSTEM,Municipal Owned,MS,0,0,2.6,0.0,0.0,0.19999999999999973,0.10000000000000009,0.0,15.4,0.0,0.4
990,5680,FULTON GAS SYSTEM,Municipal Owned,KY,0,0,0,0,1,0,0,0,0,0,0
991,5670,"FULTON, CITY OF",Municipal Owned,MO,0.4,0.46499999999999997,0.06300000000000006,0.8749999999999999,0.1140000000000001,0.9259999999999999,0.7890000000000001,1.9519999999999995,0.17300000000000004,0.19700000000000006,0
992,5640,FRIENDSHIP GAS DEPT,Municipal Owned,TN,0,0,0,0,0,0,0,0,0,0,0
993,5613,FREMONT DEPT OF UTIL - GAS DIV,Municipal Owned,NE,1,1,1,1,1,3,1,2,7,0,7
994,5600,FREEDOM MUNICIPAL TRUST AUTHORITY,Municipal Owned,OK,0,0,0,0,1.04,0.040000000000000036,0.0,0.07999999999999985,0.0,0.0,0
995,5580,FRANNIE - DEAVER UTILITIES,Investor Owned,WY,0,3,1,0,0,0,0,0,0,0,0
996,5550,"FRANKLIN GAS DEPT, CITY OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
997,5520,FOUNTAINTOWN GAS CO INC,Privately Owned,IN,1,0,0,0,5,0,0,0,0,0,0
998,5510,FOUNTAIN INN NATURAL GAS SYSTEM,Municipal Owned,SC,6,10,8,8,6.5,2.0,19.5,9,9,-15,6
999,5490,"FORT VALLEY GAS DEPARTMENT, CITY OF",Municipal Owned,GA,3,0,0,0,0,0,0,0.2599999999999998,3.6000000000000005,0.0699999999999994,0.81
1000,5470,"FORT STOCKTON MUNICIPAL SYSTEM, CITY OF",Municipal Owned,TX,0,0.05,0.75,0.5999999999999999,1.7000000000000002,0.9999999999999996,0.7000000000000002,3.3999999999999995,0.10000000000000142,0.0,0.5
1001,5460,FORT PIERCE UTILITIES AUTH - GAS DEPT,Municipal Owned,FL,0,0,0,1,1.7999999999999998,-1.7999999999999998,2.9,1.0349999999999997,1.79,0.5630000000000006,2.414
1002,5440,"FORT MORGAN GAS DEPT, CITY OF",Municipal Owned,CO,0.445,0.0,0.35400000000000004,0.0,0.33199999999999996,0.31299999999999994,0.5,0.706,0.3420000000000001,0.45299999999999985,0.439
1003,5410,FORT HILL NATURAL GAS AUTH,Municipal Owned,SC,9,27,41,27,27,27,48,52,37,53,26
1004,5400,"FORT GAINES GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,0,0,0,0,0,0,0,0,0
1005,5370,FOREST HILL GAS SYSTEM,Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
1006,5360,FORD CITY UTILITIES GAS DEPT,Municipal Owned,KS,11.5,0.0,0.0,0.0,0.0,0.0,0.0,-3.5,0,0,0
1007,5350,FORAKER GAS CO,Privately Owned,OH,0,0,0,0,1.25,0.0,0.0,0.19999999999999996,0.7500000000000002,0.0,0.25
1008,5340,"FOLEY UTILITY BOARD, CITY OF (RIVIERA UTIL)",Municipal Owned,AL,3,6,8,8,7,8,6,7,4,8,7
1009,5330,FLORIDA PUBLIC UTILITIES CO,Investor Owned,FL,20.5,25.293999999999997,32.419,68.81800000000001,92.59100000000001,-238.621,0.020000000000000018,1.9660000000000002,-0.7680000000000002,0.11800000000000033,0
1010,5300,"FLORENCE GAS DEPT, CITY OF",Municipal Owned,AL,1.784,2.833,2.284,3.0,5.4190000000000005,1.1900000000000013,1.7899999999999991,2.1099999999999994,1.8999999999999986,2.0,3.39
1011,5290,"FLORALA UTILITY BOARD, CITY OF",Municipal Owned,FL,0,0,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1012,5280,"FLORA MUNICIPAL GAS UTILITY, CITY OF",Municipal Owned,IL,0.265,0.056999999999999995,1.3199999999999998,0.061000000000000165,0.595,0.0,0.08999999999999986,0.28400000000000025,0.11499999999999977,0.0,0.08
1013,5230,FLEMINGSBURG UTILITIES SYSTEM,Municipal Owned,KY,0,0,0,0,2,1,0,1,0,0,0
1014,5220,FLAT ROCK GAS DEPT,Municipal Owned,IL,0,0,0,0,0,0,0,0.399,0.02699999999999997,0.0,0.033
1015,5210,FITZGERALD WATER LIGHT & BOND COMMISSION,Municipal Owned,GA,0,0.584,0.040000000000000036,0.0,0.269,0.18100000000000005,0.0,0.35399999999999987,0.0,0.7549999999999999,0.043
1016,5200,FITCHBURG GAS & ELECTRIC LIGHT CO,Investor Owned,MA,0,4.75,2.58,8.729999999999999,5.73,5.010000000000002,3.469999999999999,6.199999999999999,3.1600000000000037,4.109999999999999,5.25
1017,5170,"FINDLAY GAS UTILITIES, VILLAGE OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
1018,5160,FILLMORE GAS CO INC,Privately Owned,NY,0,1,1,0,1,1,0,1,0,0,0
1019,5110,FAYETTEVILLE PUBLIC UTILITIES GAS DEPT.,Municipal Owned,TN,0.368,12.773,3.7889999999999997,0.038000000000000256,5.57,0.6769999999999996,10.156000000000002,0.5300000000000011,1.0519999999999996,0.840999999999994,0.671
1020,5090,"FAYETTE GAS BOARD, CITY OF",Municipal Owned,AL,13,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7
1021,5057,FALLS CITY UTILITIES,Municipal Owned,NE,0.04,0.07,0.35500000000000004,1.1909999999999998,0.40400000000000014,0.3799999999999999,0.5,2.1300000000000003,1.3499999999999996,0.4299999999999997,0.82
1022,5055,FALFURRIAS UTILITY BOARD,Municipal Owned,TX,0.47,3.08,0.0,0.0,0.0,0.0,0.0,0.1200000000000001,0.0,0.0,0
1023,5040,"FAIRHOPE GAS SYSTEM, CITY OF",Municipal Owned,AL,3,2,4,3,15.5,6.5,5,7,6,6,6
1024,5030,FAIRFIELD MUNICIPAL GAS UTILITY,Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0.05
1025,5020,FAIRFAX PUBLIC WORKS AUTHORITY,Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
1026,4600,"EVANGELINE GAS CO, INC",Investor Owned,LA,0,0,0,0,0,0,0,0,0,0,0
1027,4590,"EUNICE GAS DEPT, CITY OF",Municipal Owned,LA,0,0.25,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1028,4567,ETOWAH UTILITIES,Municipal Owned,TN,1,0,1,0,1,1,1,0,0,1,0
1029,4540,ESKRIDGE GAS SYSTEM,Municipal Owned,KS,0,0,0,0,0,0,6,0,0,0,0
1030,4507,"EQUALITY, VILLAGE OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
1031,4500,"ENUMCLAW GAS DEPT, CITY OF",Municipal Owned,WA,0.56,2.87,0.8399999999999994,0.27000000000000046,1.2599999999999998,1.7000000000000002,1.4700000000000006,1.6899999999999995,4.02,5.219999999999999,1.9
1032,4499,CENTERPOINT ENERGY RESOURCES CORPORATION,Investor Owned,TX,202,369,293,432,387.972,661.0090000000002,660.2719999999999,1073.7069999999999,683.6019999999999,314.1869999999999,230.39
1033,4483,ENSTAR NATURAL GAS CO,Privately Owned,AK,12.09,20.007,41.842999999999996,90.15,29.0,92.71000000000001,27.70999999999998,22.19999999999999,22.480000000000018,33.579999999999984,34.64
1034,4480,"ENGLEWOOD GAS DEPT, TOWN OF",Municipal Owned,TN,0,0,0,0,0,0,0,0,0,0,0.687
1035,4475,"PENSACOLA, ENERGY SERVICES OF",Municipal Owned,FL,8.21,10.189999999999998,1.4000000000000021,13.599999999999998,0.0,24.090000000000003,28.559999999999995,49.22000000000001,145.03,28.19999999999999,28.37
1036,4473,ATMOS ENERGY CORPORATION - WEST TEXAS,Investor Owned,TX,41,52,73,121,194,135,94,187.80999999999995,155.95000000000005,104.6400000000001,104.02
1037,4470,"ENFIELD GAS DEPT, VILLAGE OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
1038,4440,EMMETSBURG MUNICIPAL UTILITIES,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
1039,4400,"ELLENSBURG GAS DEPT, CITY OF",Municipal Owned,WA,0.455,1.03,0.6679999999999999,0.5299999999999998,2.322,1.8369999999999997,0.9000000000000004,1.3139999999999992,3.0120000000000005,0.4850000000000012,1.974
1040,4376,ELKTON GAS,Investor Owned,MD,0.155,0.4109999999999999,0.03400000000000003,4.627000000000001,0.2729999999999997,0.20000000000000018,0.20000000000000018,1.7999999999999998,0.4999999999999991,0.5,0.164
1041,4370,ELK RIVER PUBLIC UTIL DIST,Cooperative,TN,5,10,14.5,4.0,9.5,2,12.149999999999999,4.660000000000004,9.909999999999997,0.0,3.828
1042,4360,ELIZABETHTOWN NATURAL GAS,Municipal Owned,KY,2.24,0.6599999999999997,3.5500000000000003,1.4799999999999995,2.5999999999999996,0.47000000000000064,1.0700000000000003,2.49,-0.16999999999999993,1.6099999999999994,2
1043,4350,ELIZABETHTOWN GAS CO,Investor Owned,PA,0,0,0,0,0,0,0,0,0,0,0
1044,4341,"ELIZABETH, TOWN OF",Municipal Owned,LA,0,2.9,2.0000000000000004,3.0,2.0,0.0,0.0,0.0,0.0,1.799999999999999,0
1045,4310,ELBERTON NATURAL GAS SYSTEM,Municipal Owned,GA,1.8,0.8,2.1999999999999997,0.6000000000000005,0.2999999999999998,4.6000000000000005,3.799999999999999,6.049999999999999,1.25,14.25,11.25
1046,4272,ELDORADO MUNICIPAL SYSTEM,Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
1047,4260,EDMONTON GAS CO,Municipal Owned,KY,0,0,0,2,1,0,0,1,0,0,1
1048,4250,"EDISON GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,1,0,0.75,0.0,0.0,1.4500000000000002,0.0,0.0,0
1049,4240,EDINBURG GAS SYSTEM,Municipal Owned,IL,0,0,0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0
1050,4200,"EATONTON, CITY OF",Municipal Owned,GA,0.3,3.2,7.5,4,4.699999999999999,1.3599999999999994,0.10000000000000142,0.0,0.0,0.0,0.38
1051,4190,EASTON UTILITIES COMMISSION,Municipal Owned,MD,1,0,3,2,0,2,0.5,0.5,0,0,0.5
1052,4120,EASTERN NEW MEXICO NATURAL GAS ASSOCIATION,Cooperative,NM,3,0,190,0,-3,-0.9000000000000057,-185.46,0.9999999999999996,0.0,0.16999999999999993,4.81
1053,4060,DOMINION ENERGY OHIO,Investor Owned,OH,137.1,132.44000000000003,223.63,241.04000000000002,204.01,315.0899999999999,298.84000000000015,248.07999999999993,225.69000000000005,248.30999999999995,159.91
1054,4040,EAST CENTRAL OKLAHOMA GAS AUTH,Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
1055,4005,E M W GAS ASSOCIATION,Municipal Owned,NM,4.955,3.6519999999999992,4.562000000000001,1.174999999999999,0.0,10.605000000000002,9.283999999999995,1.652000000000001,7.881,4.234000000000002,0.53
1056,3660,DYERSBURG MUNICIPAL GAS DEPARTMENT,Municipal Owned,TN,0,1,0,0,1.5,0.0,0.5,0.5,0.5,0.5,0.25
1057,3630,"DUPO GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,0.002,0.0,0.008,0.0,0.0,0.0,0.004,0.06,0.12100000000000001,0.0,0.15
1058,3610,"DUNLAP GAS SYSTEM, CITY OF",Municipal Owned,TN,0,0,0,0,0,0,1.1,0.7999999999999998,0.0,0.0,0
1059,3605,DUNCAN RURAL SERVICE CORP,Cooperative,AZ,0,0,0,0,0.1,0.0,0.30000000000000004,-0.10000000000000003,0.0,0.0,0.3
1060,3600,"DUMAS, CITY OF",Municipal Owned,TX,73,0,0,0,0,0,0,0,2,0,75
1061,3590,CITY OF DULUTH PUBLIC WORKS & UTILITIES,Municipal Owned,MN,2.3,2.5,9.899999999999999,11.3,8,4.100000000000001,6.899999999999999,8.600000000000001,6.199999999999996,5.6000000000000085,6.1
1062,3580,"DUCK HILL GAS SYSTEM, TOWN OF",Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
1063,3560,"DUBLIN, CITY OF",Municipal Owned,GA,13.4,6.999999999999998,3.400000000000002,3.099999999999998,2.6000000000000014,12.0,2.299999999999997,3.6000000000000014,2.1000000000000014,2.75,6.06
1064,3550,DRUMRIGHT GAS AUTH,Municipal Owned,OK,0,1,0,0,0,0,0,0,0,0,0
1065,3538,DRAKESBORO NATURAL GAS CO,Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
1066,3510,"DOUGLAS GAS DEPT, CITY OF",Municipal Owned,GA,2.161,2.103,0.0,2.806,2.8369999999999997,2.3469999999999995,0.0,0.0,0.18900000000000006,0.3490000000000002,0
1067,3490,"DORA GAS BOARD, TOWN OF",Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
1068,3480,"DONALSONVILLE GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,4.325
1069,3470,"DONALDSONVILLE, CITY OF",Municipal Owned,LA,10,0,0,0,0,0,0,0,0,0,0
1070,3460,"DOERUN, CITY OF",Municipal Owned,GA,0,0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1071,3420,"DIVERNON GAS DEPT, VILLAGE OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
1072,3410,"DILLEY GAS SYSTEM, CITY OF",Municipal Owned,TX,0,0.75,0.0,0.0,0.22999999999999998,0.0,15.072,0.0,0.0,0.0,0
1073,3339,DEVALLS BLUFF GAS SYSTEM,Municipal Owned,AR,0,0,0,0,0,0,0,0,0,0,0
1074,3330,DES ARC MUNICIPAL GAS CO,Municipal Owned,AR,0,0,0,0,0,0,0.47,0.0,0.0,0.0,0
1075,3325,DEQUINCY GAS DEPARTMENT,Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
1076,3310,DENVER CITY GAS SYSTEM,Municipal Owned,TX,0,0,0,0.959,0.136,0.6759999999999999,0.14800000000000013,0.2610000000000001,0.7599999999999998,0.3500000000000001,0.878
1077,3297,"DENISON GAS SYSTEMS, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
1078,3295,"DENHAM SPRINGS GAS DEPT, CITY OF",Municipal Owned,LA,42,0,1,1,0,1,1,0.00999999999999801,0.3500000000000014,1.1700000000000017,0.72
1079,3280,DEMING GAS SYSTEM,Municipal Owned,NM,2,0,0,3,-0.07000000000000028,0.0,0.0,-3.3,0.0,0.0,0
1080,3260,DELTA NATURAL GAS CO INC,Privately Owned,KY,12.784,11.356999999999998,17.795,22.693999999999996,19.576000000000008,18.923000000000002,13.725999999999999,19.932000000000002,35.16999999999999,43.462999999999994,19.779
1081,3240,DELMARVA POWER & LIGHT COMPANY,Investor Owned,DE,15,24,20.57,21.678000000000004,28.31899999999999,44.679000000000016,36.39399999999998,31.658000000000015,32.655,31.11299999999997,25.15
1082,3220,"DELCAMBRE GAS DEPT, TOWN OF",Municipal Owned,LA,25,0,0,0,-0.5,0.0,0.0,-24.5,0,0,0
1083,3210,"DEL RIO GAS SYSTEM, CITY OF",Municipal Owned,TX,0,0,0.131,0.245,0.44099999999999995,0.21700000000000008,13.386,3.8070000000000004,2.562000000000001,1.690999999999999,1.79
1084,3200,DEKALB - CHEROKEE COUNTIES GAS DISTRICT,Municipal Owned,AL,8,5.539999999999999,11.865000000000002,16.488,15.575000000000003,25.739999999999995,19.400000000000006,24.182999999999993,14.164000000000016,15.998999999999995,22.496
1085,3190,"DEFUNIAK SPRINGS NATURAL GAS SYSTEM, CITY OF",Municipal Owned,FL,1,1,0,0.33000000000000007,0.016999999999999904,0.3780000000000001,0.5129999999999999,0.5920000000000001,0.04999999999999982,3.529,0
1086,3188,DECATUR COUNTY INDUSTRIAL AIRPARK,Municipal Owned,GA,0,0,0,0,0,6.76,0.0,0.0,0.0,0.0,0
1087,3183,DECATUR UTILITIES - GAS DEPARTMENT,Municipal Owned,AL,1.557,1.154,2.6380000000000003,1.5819999999999999,0.681,3.971,2.3149999999999995,3.141000000000002,1.200999999999997,1.0950000000000024,2.023
1088,3160,"DAWSON GAS DEPT, CITY OF",Municipal Owned,GA,0,0,0,0,4.2,0.0,0.0,0.0,0.0,0.0,0
1089,3130,"DAPHNE UTILITY DEPT, CITY OF",Municipal Owned,AL,8,1,1,4,3,1,0,2,1,2,3
1090,3110,"DANVILLE, CITY OF",Municipal Owned,VA,353.72,1.7679999999999723,0.7300000000000182,0.3879999999999768,-0.07999999999998408,2.615000000000009,-2.747000000000014,-356.394,66.8,5.5,3.36
1091,3090,DALTON WATER LIGHT & SINKING FUND COMMISSION,Municipal Owned,GA,3,1.971,2.463,1.0859999999999994,5.981,7.292,4.064,2.875,43.998000000000005,-35.169000000000004,0
1092,3070,DAISETTA WATER & GAS DEPT,Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
1093,3060,DAHLGREN GAS SYSTEM,Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,3
1094,3050,DADEVILLE WATER SUPPPLY & GAS BOARD,Municipal Owned,AL,0,0,0,0,0,0,0,2,0,0,0
1095,3010,D B H GAS CO,Investor Owned,TX,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1096,2928,"CUTHBERT GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0
1097,2915,"CUSHING, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
1098,2904,CULLMAN - JEFFERSON CO GAS DIST,Municipal Owned,AL,6,12,29,16,46,20,10,9,5,8.189999999999998,9.786
1099,2888,"CROSSVILLE GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
1100,2880,CROCKETT PUBLIC UTIL DIST,Municipal Owned,TN,0,0,0,0,0,4,13.5,0.0,0.0,2.0,0.5
1101,2872,CRESCENT CITY NATURAL GAS,Municipal Owned,FL,0,0,0,0,0,2,0,2,0,1.5,0
1102,2860,"COVINGTON MUNICIPAL GAS SYSTEM, CITY OF",Municipal Owned,GA,0,3.2,0.0,2.7,0.0,0.0,0.0,0.5,7.23,5.35,1.87
1103,2856,"COVINGTON GAS DEPT, TOWN OF",Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
1104,2853,"COVINGTON GAS DEPT, CITY OF",Municipal Owned,TN,0,0,0,0,0,0,0,0,0,0,0
1105,2824,COTULLA MUNICIPAL GAS SYSTEM,Municipal Owned,TX,0,0.5,0.0,1.0,0.5,0,0,0,0,0,0
1106,2812,"CORPUS CHRISTI, CITY OF - GAS DIV",Municipal Owned,TX,6.886,5.906,8.991999999999999,11.357,10.091000000000001,23.498000000000005,8.822999999999993,16.076000000000008,9.63199999999999,25.247,5.546
1107,2804,"CORONA GAS SYSTEM, VILLAGE OF",Municipal Owned,NM,0,0,0,0,0,0,0,0,0,0,0
1108,2800,CORNING NATURAL GAS CORP,Investor Owned,NY,6.99,11.610000000000001,16.6,15.299999999999997,12.799999999999997,10.63000000000001,10.439999999999998,11.420000000000002,9.199999999999989,7.1200000000000045,8.26
